timestamp,speaker,words,tags
01:04:31.770 ,Participant 002,"Yeah and then I mean, it wasn't even that often--maybe five times or something. And they're all for various reasons, not all of them were like 'my adoptive parents wouldn't let me see them'. Some of them were like they got stolen, they got lost. And then I was like, 'wait what happens if mine get lost?' Like I said 'I should know how to replace these, right?' Because you can just google where to get a replacement birth certificate or like 'Oh, I need to my passport was stolen.' But any non-Canadian legal document, I don't know what I do. Honestly, if you read that document, the answer is I don't know still. Because their places you can get file copies of them, but to get them reissued? You're not getting them reissues, so good luck. So keep copies. So yeah, I saw a couple posts and, like the first step is always contact your adoption agency, but then there's like nothing afterwards, and I was like not only do I think this is actually useful for people in this group, but this is also going to be very useful to me. Hopefully I will never have to use it, but I should know it.", post-adoption-services;records-awareness;records-access
01:06:01.200 ,Mya,"Thinking about copies are sort of preemptive measures for ensuring that that you have the I guess intellectual information of the documents, would you say that if, for whatever reason, the originals became damaged or stolen or you for whatever reason you weren't able to have access to them, does that change the value of a copy so like right now, if you have a copy doesn't have an emotional significance to it, or even like a legal significance to it. Does it only become valuable if they're the originals were to ever become loss.",
01:06:51.780 ,Participant 002,"I mean they have value in that they're still... like they're not the original, but they still have the information. I mean yes, they become more valuable it for whatever reason my original gone, but I don't necessarily think... Like, it's just kind of practical.",records-meaning;records-use;records-access
01:07:13.290 ,Mya,Yes.,
01:07:17.010 ,Participant 002,"I mean I guess less than the originals, but like yeah it still contains that the same information too",
01:07:31.230 ,Mya,"Would you--again hypothetical, I'm not about to like come to your House and steal your documents--but would you feel sad if the originals were to somehow no longer be something you could access.",
01:07:50.310 ,Participant 002,"Yeah depending on if I have copies of them that makes me more even. But yeah because, again, I can get my passport back, I can get my citizenship, thought that one would take me a while. I could get my record of landing, that would also take me a while, but I can get it back.If I didn't have... I would still have their copies and while it wouldn't necessarily be an issue legally because, again in Canada, I don't to have anything, but that would make me really sad... I don't necessarily think I'd go through the whole pain of trying to get them reissued, but I think I would go through the trials of trying to get copies back.",records-meaning;records-access;post-adoption-services
01:08:50.970 ,Mya,"Would you generally say that you that you feel like you have a I guess an emotional attachment like, especially since they're not.Legally, significant for you, would you say that their sort of existence is more or like your attached to them is mostly just sort of emotional.",
01:09:15.810 ,Participant 002,"Yeah. I mean some of them like, I mean, obviously, like the ones with my birthday, right? There's my legal part. I mean it's not my only proof of my person, but it gave the information i needed, like my Chinese name is my middle name kind of thing . But yeah they are, they are mainly emotional.",records-meaning;records-content.
01:09:39.600 ,Mya,Is it odd to think about the fact that you have like an emotional connection to paper?,
01:09:53.700 ,Participant 002,"I've had an emotional connection to odder things, odder inanimate things .I think it's pretty typical",records-meaning
01:10:12.660 ,Mya,Have you ever looked over any of your paperwork with your parents or has it always been like a solitary activity.,
01:10:30.270 ,Participant 002,"Just me. When I was younger we went through the like the scrapbook together,but I couldn't read, I just looked at the photos. No, I haven't and it hasn't ever occurred to me to want to do that.",adoption-conversations;records-interaction
01:10:53.910 ,Mya,"yeah do you do you remember, in terms of like when you were going through those packets was there, additional like information or context that that you've I mean obviously you mentioned, you couldn't read so wouldn't necessarily know at the time but looking back at it, was there sort of like additional like anecdotes or things that came up like through the process of going through those albums with them versus like when you look at it, or when you looked at it by yourself.",
01:11:23.280 ,Participant 002,"I mean, probably don't remember. Every so often sometimes,cuz I mean not as much anymore kind of moved away, but we used have dinner together. All of our meals were kind of free for all, but yeah we always had dinner together unless someone was going out or anything. But sometimes when wer were at the table, topics about our childhood would come up and about how we acted and I'm like, 'that's new information'.But.yeah I mean they probably told anecdotes on top of what was actually written scrapbook I have no idea what they were.",adoption-story;records-content
01:12:02.460 ,Mya,"Is that like additional information or those types of things that have come up within like conversations or something is that something that you that you wish were documented in some way or that you've tried tried to document like yourself.",
01:12:21.630 ,Participant 002,"I haven't tried to. Yes, it'd be nice, but I also understand why they wouldn't document every moment of our childhood.",adoption-story;records-content
01:12:37.170 ,Mya,"Skipping backwards, thinking about like sort of what you what you said that you wish other adoptees would know about, like their documents, you also mentioned that you don't think your siblings have necessarily interacted with theirs. Is that something that you feel like you could have a conversation with them about or that you would want to or not so much.",
01:13:11.520 ,Participant 002,"I would be willing to have the conversation, I don't know if I would ever initiate it. I did this alone, and I wanted to do it alone ... I mean, we don't have really a precedent you don't actually talk to this about each other. They also didn't know I was doing this and I didn't tell them either. So I don't think I'd have that conversation unless something else initiated it first.", other-adoptees;records-awareness;adoption-conversatiosn
01:13:55.470 ,Mya,Do you.have strong feelings about their potentially seeing your documents?,
01:14:08.460 ,Participant 002,"Not really. I mean they're bureaucratic. Like we've looked at each other's photo albums because my parents meant for us to look at them. I haven't looked at them for a while, but like we have. But those were also created with people looking at them in mind. And again all these documents are like through bureaucratic ones and also, I was under a year old. What am I gonna be embarrassed about? What's the secret? They know my birthday, they know my name. They know my Chinese name--actually I don't even know if they know what their chinese names are, but we all knew at one point, I just don't think they care that much. Not that I know what they're thinking, nut I am kind of under the impression that, of the three of us, I'm the most interested in the documentation and that sort of thing.",records-ownership;records-interaction;adoption-conversations;adoption-story;records-creation
01:16:32.970 ,Mya,You mentioned that I guess sort of each of your siblings and yourself having like your own album like.did your parents ever create or sort of express like a I guess like a holistic family narrative in relation to like all of your adoptions.,
01:16:55.500 ,Participant 002,"I mean holistic and that they all look the same, But I mean no, and I don't necessarily think I felt I ever felt like they needed to... We have separatealbums because first of all we were adopted three years apart. And, second of all they were very different adoption journeys each each time, not just because of the kids but like because of all the circumstances, how they traveled and whatnot and then also because you know they got got more experienced at it as time went on.",adoption-story;family-ties
01:17:46.560 ,Mya,Are there um.I guess other records like created by your family in relation to your adoption that you.Like a. obviously know about but b. think are like particularly Valuable or important to how you have like seen or sort of understand like your adoption story.,
01:18:20.370 ,Participant 002,"I mean I mentioned like we have the book the scrapbooks and for the homeland trip. But not necessarily that they created, but stuff they brought back. We have a bunch of souvenirs that they got like on our homeland trips but also things they brought back when we were adopted. I can't remember what it was, but I know, like my aunts and uncles they all have like some sort of souvenir that my parents brought back when we were all adopted.",adoption-story;records-creation;birth-culture
01:18:51.390 ,Mya,Oh interesting.,
01:18:53.880 ,Participant 002,"Right, because you know they're in China too, might as well buy souvenirs. I can't remember what it was, but we saw it on like my aunt's shelf or something and we asked, 'Oh did they bring that back?' and my aunt was like, 'oh yeah they brought that back when you were adopted' that sort of offhand, 'yeah that was from when you were adopted', and I think... I don't know, it's not the most important thing, because not even mine, it doesn't relaly have a relationship to me, but it's another thing of like 'here was something we took back from this time'. And like somewhere we have our ink chops. We did this whole like cleaning of the house during the pandemic last year, and so everything kind of moved around. So I asked my mom about it, and she said it's definitely somewhere, we did not throw it out. And then I forgot about it because, well, what would I use it for? But maybe I will ask her about it. Someone posted about theirs on CCI and said that whoever did theirs got the name wrong. Because they were probably just told 'oh her name is this, get that on a stamp, but they didn't tell them what the characters were'. So they were probably like, 'these are common ones for that name, that's probably that it is, right?' Wrong! so I was like, I wonder if mine is right because by that time I had already kind of looked into names and was like, if people don't know the characters, it's not gonna be right.",birth-culture;records-creation;records-interaction
01:21:39.000,Mya,"Would that have been made when you were adopted? Your chop?",
01:21:47.100 ,Participant 002,"Yeah. We have something else that was like it was a touristy thing, I went on my homeland trips before I cared much about adoption, and so it's like Chinese characters that spell [my name], so it's not actually my Chinese name, it's my English name pronounced ina Chinese way. I have stuff like that yeah. I don't actually think at that time I knew what the characters were; on my trip, when I was under time. But yeah the chop would have been from when I was adopted.",
01:22:30.750 ,Mya,"I you mentioned like 'What are you going to use it for?' but does that does that still sort of have like a significancy like especially like the idea that it could be something that you use like I guess it like sign things.",
01:22:50.970 ,Participant 002,"I mean it has my Chinese name so I couldn't use it for anything. But it does have... I mean, it's another thing of 'here's something from before I was adopted' It would be important to me because it's another thing from before. I think I would be more or less connected to it once find out if it has my name right. But it is something I mean I could... the only thing I would use it for would be for a decorative like Christmas card that I send solely to my immediate family who actually know what my Chinese name is.",
01:23:54.210 ,Participant 002,"Okay, this is kind of a tangent, but during the pandemic at like the very start of it, because we couldn't get together, we we did like family trivia over Zoom and whoever won got to make the questions for the next one and I won one and that was when I was learning Mandarin, so I had like a section on book, one on musical instruments, and then I had one on Mandarin but it was really easy stuff and it was all multiple choice. And for most of them, I was like here's the character for mountain and then does it mean mountain does it mean grass does it mean river.Like that. And then my bonus question was that I put my Chinese name and asked, like, what do you think this means? No one got it, but then one of my parents did because I think I gave them the clue that 'mom or dad should actually know this, it's on a painting in your room.' But yeah, so  I do think it's another symbol of  me having a life before I was adopted.",names
01:25:26.550 ,Mya,"You mentioned it being on a painting in their room. Does that mean that you signed a painting with your Chinese name or that they had a painting commissioned?",
01:25:35.040 ,Participant 002,"Oh no, it was from the culture class. We were told to paint and then we would put our Chinese name on it, they told us what the characters were and we drew it. Actually don't think I actually don't remember if I wrote it right, but anyway it's like a seven year old's messy painting.",names;records-creation
01:26:07.770 ,Mya,"Is it.Is it nice I guess that they still have it up like after all this time, like that specifically.Something like that versus you know any other art that.",
01:26:24.660 ,Participant 002,"They have a lot of our art. Well before we did the whole spring cleaning and they took a lot of it down and asked 'do you want this?' Which is understandable. But I don't think it meant more I don't think it and not even now I don't necessarily means more to me than the other painting to put up of my childhood art",names;records-creation
01:26:52.560 ,Mya,"Would you say that you've always have I guess the same relationship with your name or has it changed like more now that you that you know more about Chinese names.",
01:27:07.980 ,Participant 002,"it's mostly been the same I mean. I think it's strengthened the connection to it, definitely, now that I once I learned more, but again I wouldn't I would never go buy it unless I was in like China, or something and.yeah I will have no intention of changing my name from what it is now yeah.",names
