timestamp,speaker,words,tags
00:58:04.110,Participant 002,"I have no idea because I did ask the other people in my adoption group, you know, what their Chinese name was, But, I did want to press, so they didn't necessarily tell me their meeting. So I don't really know. All I know is that my younger sister, I like her name",names;other-adoptees
00:58:35.850,Mya,"yeah it's it's something that i've been thinking about like with my name as well because it's not uncommon to see the same like romanization of it, but again like I've never seen someone with those like exact characters and have that be a name. So it's sort of a weird thing of both having a name that fits in and it's not just you know, one of the transliterations of have an English name into Chinese and yet at the same time, it sometimes feels just as like I'm not I'm not normal.",
...,,,
00:59:37.830,Mya,"Looking back at all of the I guess sort of cultural education that you did when you were younger and sort of comparing it to efforts that you've taken on now. Would you say that the experience--for example, like when you were taking Mandarin last year--felt more weighty in a way, than when you were being sort of pushed into it when you're a kid?",
01:00:40.710,Participant 002,"Yeah. Because now, this was you know, an active choice as opposed to you know your parents put you in. It's a weird mix of 'I kind of wish they had made me stay' versus 'I'm glad they didn't make me stay.' Because, darn it, I would have hated it, you know. But yeah I do think you know the culture seeking activities I've taken since the pandemic started were more meaningful than the ones, my parents put me in.",birth-culture;connection
01:01:16.980,Mya,"Oh, and I just remembered another question that I have for you, which was so you mentioned writing that that sort of feelings piece, that the sort of thought piece. Have you otherwise ever, like when you were younger or now, created art or writing or other sort of types of documents or like works related to your adoption?",
01:01:37.950,Participant 002,"Not really when I was younger unless it was like an assignment or something I was prompted to do. I don't really do art. Not necessarily adoption-related, but I play an instrument and I have tried to play more Chinese songs but that's also mix of, I also have started to play some anime songs, so it's not necessarily about adoption, it's more I like the music. I have written... Are you in CCI?",adoption-media;birth-culture;other-adoptees
01:02:12.450,Mya,No.,
01:02:12.450,Participant 002,"No okay well, they have an initiative where they have adoptee reviews. So for example, you could say I watched 'Found' or that sort of thing. So I have written a couple things like 'I liked the book' for them.",adoption-media
01:02:41.100,Mya,"So, have you consumed, a lot of the like media that's been coming out lately that.",
01:02:49.530,Participant 002,"I prefer books for that. I was thinking about watching Found, but I don't know, everyone else said they cried. I don't think I would cry, but there's something that I consider very deeply personal about adoption that I don't think I would be comfortable actively watching someone's adoption journey or searching journey. I watched Twinsters because someone told me I should, but like I will be sticking books. I just...it's weird because you know there's the whole representation thing, of adoptees, but it's also like, 'I don't want to watch.'",adoption-media;other-adoptees
01:03:38.430,Mya,"Speaking of searching, I feel like that ends up being a lot of the focus of the Facebook group posts is that something that you've ever wanted to do that you've ever done.",
01:03:51.420,Participant 002,"Not seriously. And also not actually. I don't really want to, because I feel like there's so much emotional labor you have to put into it. And right now, it doesn'tnecessarily feel worth it to me, I think the most I would ever do is do a DNA test like 23andme or something. I don't like private DNA tests, they're kind of [iffy] to me and so like, it's a whole catch 22 because you do it to find relatives, but I also don't want people finding me. All the advice I got the advice of when you're actually searching of: do the DNA tests and upload it to this database and uploade to these databases, some of which aren't in North America, some are China, and I'm like, 'uh, no'. So no, I have not searched. I'm not currently planning to, and I think the most I'd ever do if I ever will is a DNA test, but I don't think I go further than that, unless there's like a miracle.",DNA-testing;finding-family;other-adoptees
01:05:06.780,Mya,Is that something that you find to be rare within the the sort of folks that you talk to?,
01:05:26.670,Participant 002,"Well, I find out rare in these Facebook groups, but I also think you know, there are certain type of people who search out these Facebook groups.",other-adoptees;finding-family
01:05:37.260,Participant 002,"I don't think either of my siblings care. And I have adoptee friends who I've met who have zero interest. So I don't necessarily think these Facebook groups are, you know, representative. There, was a post a couple months ago actually, that was like 'why don't you want to search?' And I was like, 'oh they are more of us than I thought there were in this group' But there were some people in the the comments who were like,'I didn't want to search either, but I changed my mind' and i'm like, 'This post isn't for you' And they're like 'maybe you'll change your mind later' and i'm like. 'Okay?' So yeah.",other-adoptees;finding-family
