timestamp,speaker,words,tags
01:00:12.480,Participant 001,"#TODO yeah I think I was a first time I will point for my study permit and Canada was the first time I had to like go through legal processes by myself, so it was probably required in the past, but my mom probably took care of it, since we didn't move a lot. yeah but oddly enough, my work permit didn't require it. yeah. But maybe that's because I was already in Canada. So if I want to get PR them might be required, who knows. But i'm in general, everything else that required ids usually they were happy with just my us passport. mm hmm yeah cuz I mean I don't really have anything like a birth certificate, so if they require something more than that, and that just gets kind of troublesome yeah oh wait I think my mom may have needed that as proof of her connection to me.",records-use
01:00:54.030,Participant 001,"yeah legal proof, I think. cuz we were going to yeah I mean like if I drive up there with just her at me they're going to ask questions. yeah I think that's what it was. yeah sounds my work from it didn't actually require me to provide any information about my parents. So, and also the State Department kind of required to make sure that I wasn't kind of like fail and die alone in Canada.", legality; records-use
01:01:54.690,Participant 001,"yeah Oh, then also reminds me another like document that I realized I don't have it all is anything that provides any connection between me and my dad since my dad and my mom got divorced before I was legally adopted. So it was technically only my mom that adopted me so my last name is [her last name], but before then I actually went by my dad's last name. Until I got adopted and suddenly my last my last name change. um, although I guess my mom was nice enough to include [his last name] in my in one of my middle names. Which my dad a few years ago commented that that actually helped a lot, so that if anyone ever asked, they could make a child my middle name his last name and then that might be enough for them to think that they're the he's not smuggling me.",logistics;legality;records-absence
01:02:54.240,Participant 001,"yeah cuz he's got no legal obligation to me he doesn't really pay any leg child support or anything and I don't think he can write me off as a child and his taxes. But I have spent some weekends, with him, used to be half and half until my mom moved. yeah but I guess when I was with him there wouldn't really be any real. Proof that he was my dad. Much I mean it'd be kind of nice if there were no well, maybe saying he's my mom's ex husband would be good enough for some people. I mean weird but.",records-absence; logistics;legality
01:03:37.380,Mya,"You sort of mentioned that it would be nice to have like. Obviously, as an adult there isn't necessarily the same type of processes, there is in Japan or Korea, where like adult men get adopted to join families for business, but would you ever be interested in having a tie to your father on paper?",
01:05:01.020,Participant 001,"But I do think it would make my dad feel happier If he could be like actually legally considered my dad mm hmm because I feel like even like through my teenage angst and whatnot it did become a weird subject to me when I realized oh hey my dad is neither my biological Father nor my legal father. And I rarely see them nowadays. So yeah I mean, I still consider and my dad but it's so weird situation.",records-absence; logistics;legality;records-desired
01:05:33.930,Mya,Do you think that Our like Western conception of like family ties in the context of adoption like needing quote unquote to be on paper That detrimental to like how your dad feels about that.,
01:06:08.340,Participant 001,"i'll be honest, I don't really know what he feels because, like me, he is also kind of #TODO guidance type. yeah and we've never really had any heavy discussions about really anything before. yeah, which is why I find my relationship to him kind of weird as well because anytime i'm with him it's more like just passing the time oh let's go see a movie or have dinner or just like watch TV and silence don't really have much of. We don't do very much emotional bonding about anything at all so yeah yeah I really have no idea, but I think he would be happier consider considering how he doesn't have any other kids. His family's kind of small to so his brother his his only sibling and his brother also doesn't have any kids so I kind of feel bad for my grandparents because there's no one continuing their line. yeah yeah cuz I also don't plan on having kids so I mean, I feel like it make us feel slightly closer, even if we don't talk about it but I don't think it's really. A big enough thing for either of us to want to do anything complicated about it, though.", records-desired; family-ties
01:07:38.130,Participant 001,"i've also realized lately that I don't really care that much about legal family as much anymore. I feel like that might be because I've moved a lot, so I find that Much I feel like that might be because i've moved a lot, so I find that yeah but if i'm with them and it's kind of Nice, but if i'm, not that I don't really think about them ma'am i'm a very out of sight out of mind person.",family-ties; ambiguity-and-ambivalence
01:08:16.770,Mya,"Do you have any feelings, fine if you don't, about the fact that your records are kind of not near you very dispersed from you not really something that you exactly know where they are",
01:08:31.380,Participant 001,"I find it kind of annoying and a little bit sad For one thing, since my mom has moved a lot Actually I think she's moved even more than me yeah she's definitely moved more than me. Since she's moved a lot, I honestly don't know she keeps any original files anywhere, because I think they got rid of their storage unit on the West Coast a few years ago  um So it makes me a little bit sad when I think about it, because I know like her parents and my dad's parents rarely move, so they almost always have like everything with them, whereas my parents move a lot and kind of just keep the necessities with them. So I don't even know if she has any like paper copies of anything like she clearly has at least a digital copy but. yeah and holt probably has some it's just like so much work to have to like actually figure out where things are and they're like ask the right person about it so, is it like such a hassle yeah some more annoying yeah.", records-awareness;records-ownership;records-barriers;records-absence
01:09:37.260,Mya,"It is the fact that that Like the process of contacting or even like trying to find anything related to you the fact that that's so such a barrier is that, like frustrating to you or is that, or is it just kind of it is what it is.",
01:10:05.370,Participant 001,"I think it's probably and it is what it is type of things Yes, my feelings aren't really strong enough for me to want to Put effort into it yeah but then, at the same time, there are some feelings there, which makes me think that like if it's easily accessible i'd be happier But at the same time I will be happy enough to justify the amount of work it takes to have to navigate", records-barriers;records-ownership;records-absence
01:10:45.090,Mya,"I was just thinking so your your passport is American and that's we were sort of talking about how you're lucky that sort of the only document that you've had to produce, aside from the time when you were applying for your permit does that feel weird that people will sort of identify us just specifically as like American So you mentioned sort of identifying legally legally American rather than.",
01:11:24.810,Participant 001,"yeah it is weird because, since i've lived outside of the US for so long, I have heard a lot of the stereotypes and general like views that non Americans have about Americans, and I feel myself like dissociating more from being American because I don't really. Like I only lived there for seven years and during that time I was like an elementary and middle school so it's not like I did much or participated in much so it didn't really latch on to me very well i've also like whenever I tell anyone that i'm legally American they're actually usually pretty surprised, especially in Canada they're generally pretty surprised because they usually assume i'm Canadian or from Hong Kong if I say i'm from Hong Kong, which you think that's not their fault.", identity; connection
01:12:22.380,Mya,"Not that that's necessarily possible, but if you could, would you want to switch your passport.",
,Participant 001,"Oh God yes yeah I my long term goal is to be a Canadian. Like I'm here on a post Grad work permit now and i'm hoping after that I can get PR and then eventually maybe get like a dual citizenship. we'll see cuz i'm actually kind of annoyed since my step brother and stepsister have the option for dual citizenship because their mom side is actually connected to Canada. But they've never taken that option, because they've never really needed to live in Canada. But the fact that they have that option. But don't take advantage of it is just so annoying", records-desired
01:13:22.710,Mya,Again it's a it's sort of a hypothetical but If you were able to get PR and considerations here and I weren't specifically connected to your passport completely hypothetical would you want to have Like a Chinese or is Hong Kong have separate passwords i'd actually don't know.,
01:13:46.650,Participant 001,"I say Oh, I know back before the whole Chinese political messages, right now, like years ago a few of my Hong Kong friends, I think they had some sort of dual thing going on with Hong Kong and the UK.", records-desired
01:14:06.780,Participant 001,"Because back when Hong Kong needs to be like technically British territory. They identified more with British stuff sort of like they are very, very against China politically. yeah culturally they're definitely very Chinese but Do not like China, and also a lot of my adult lacrosse friends back there actually went to the UK for boarding school. Okay, so I think they, and they also did the whole fastpass line when we went and take your up because we have some sort of UK passport deal thing i'm a te. goes on the few people that actually had this weight and the long American life Is kind of humiliating. 642", records-desired; identity; connection
01:15:02.790,Participant 001,"Oh, actually, I think, being in Hong Kong did shape my dissociation from the US, because I realized that my British school, a lot of my British teacher teachers wouldn't make fun of Americans So, most of the time we're kind of trying to blend into the background and pretend that I was either Always from Hong Kong or Canadian yeah yeah I did not really want to disclose my American status much.", records-desired; connection; identity
01:15:32.430,Mya,yeah so would you potentially if you would it mean something to you to have documentation that linked you more closely to somewhere that wasn't America that you would be using.,
01:15:45.240,Participant 001,"Wrong yeah I, ideally, Canada or Hong Kong, but considering the whole situation in Hong Kong or China is kind of taking over politically now so. i'm welcome I used to live in, I would have wanted to kind of like hold Hong Kong passport or at least permanent residency status there, but now I don't think i'll be going back for a while, so I think I prefer Canada. But I would not want a Chinese passport, I did originally have that before swap to American. That got punched with holes, because once you swap it can really cool and then, just like seriously, to put it to a hole puncher. yeah no a Canadian would be nice yeah yeah. i'd even like throw away my us citizenship. no desire to live me was Even if my whole family's there I would be fine with just visiting them, maybe like once a year.",
01:16:50.310,Mya,"Do you do you remember that, like the fact that obviously you remember the fact that you're.",
,Participant 001,"Oh. My first trip to the US was actually to Hawaii because I probably because I was the closest. But that's where I actually got my us passports, we had to like fly to an American state and go to all American government consulate thing majeed. And in order to get there, I kind of needed a Chinese passport anyways so after I got there, then they did the whole swapping it thing I don't remember the exact process because, again, I was like seven and I was kind of more overwhelmed by being in America, for the first time.", adoption-story; legality
01:17:16.680,Participant 001, My main memories of that trip were Eating lucky charms for the first time in the back of a taxi cab. And seaweed soup because I really liked that. Man how terrifying snorkeling is because. I don't like swimming and I don't like putting my head under the water for variable and yeah i'm never going snorkeling again.,adoption-story
01:17:59.670,Mya,It freaks me out to like the breathing through tubes.,
01:18:02.550,Participant 001,"And you know the scary bad I don't actually remember much about the actual legal process i'm not sure if I was required to be there, since I was pretty young. But I do know that I didn't need to be in on us land for a whole citizenship thing.", legality; adoption-story;logistics
01:18:13.620,Mya,"it's your your paperwork. Though had technically already been processed, it was just that you didn't have the passport.",
01:18:29.670,Participant 001,"#TODO yeah, I think, by then, I was adopted. As a Chinese citizen, I think that's how that happened and then after I was officially adopted, then they changed my passport and made me American. At least, that would be the not troll. At least I think that's how things went that it wouldn't make more sense yeah yeah.",  legality; adoption-story;logistics
01:18:57.570,Mya,"So your Chinese passport would have again. Not your information, your information.",
01:19:05.850,Participant 001,"i'm in a passport doesn't really have that much information it's kind of like my summer birthday my name and where the passports from and where I was born just gone job. Mark China I. Forget actually put the city, but it wouldn't it didn't have that much information yeah on it anyways I think goes more like proof of citizenship. yeah proof that I legally exist yeah.",truthfulness-and-accuracy; records-content
01:19:37.860,Mya,"Your last name, though, would have been...",
,Participant 001,It would have been [my current last name] Because legally I was never just [name with Mother's last name],
01:19:48.600,Mya,Because i'm in on your Chinese passport.,
01:19:52.110,Participant 001,Oh yeah I think that was still [my adoptive last name] yeah okay yeah yeah yeah yeah yeah. yeah that was my adopted name yeah.,
01:22:09.780,Mya,Does that feel feel weird that you have like a certain aspect of undocumentedness about you that that's more than the typical I guess sort of That goes beyond even like the typical Chinese adoptee not knowing.,
01:22:35.550,Participant 001,"I guess i've never really considered it and launched before I joined the Facebook group, because I didn't actually know very much about like the typical adoptee experience and so most of what I had her or most of what I knew was actually just from like the old cultish. yeah district thing and less of them I like pretty similar ish stories to me just very different outcomes, because you know very different families yeah but. No, I don't really consider it that weird just more annoying emotion, with the whole birthday thing yeah. because the problem is, if I get asked my birthday like at a border or for identifying and purposes, if I mess up and say the wrong one I feel like that would cause problems", records-awareness; logistics; other-adoptees;records-content;truthfulness-and-accuracy
01:23:28.320,Participant 001,"So it's usually kind of nerve wracking trying to like remember how old I am at the time, and like which birthday i'm using. And then also sometimes having to remind my dad but my legal birthday, is because he doesn't actually know very much about the adoption process I don't think okay yeah yeah he's definitely had to ask before what my legal birthday was so yeah. But, in general I don't really. yeah i've never really compared it or thought about it too much so it's been all right.", records-awareness; logistics; other-adoptees; records-content;truthfulness-and-accuracy
01:24:07.200,Mya,Is it disorienting that I mean obviously your mom was far more experienced because she literally worked for an Adoption Agency. And that knows that he doesn't know like more details about your adoption process,
01:24:22.920,Participant 001,"No, not really i've kind of gotten used to the huge difference in their approaches and.personalities and general views on life again i'm more surprised by how they ever got married in the first place so um yeah if i'm kind of used to his personality now so.yeah and it tracks makes sense, you. know if anything it's more like after remember that i'm not supposed to be swearing when i'm when i'm around him and his family, but I should be swearing when i'm around my mom and her family.cuz yeah very, very different.", logistics;adoption-story
