timestamp,speaker,words,tags
01:00:46.050 ,Participant 001,"yeah actually, that is a good question i'm pretty sure there used to be photo album but I don't know my mom still has that or she lost it.",ambiguity
01:00:55.140 ,Mya,yeah.,
01:00:55.980 ,Participant 001,"I haven't been to her place and so long, she keeps moving. When we lived in the US, I'm pretty sure she did actually have a photo album like an actual album of physical photos. Back when we were in China, before I was adopted, even after too. Actually yeah but like of when I was like a baby through toddlerhood through general childhood, and I mean I was barely recognizable because back then I wore pink for some reason.",ambiguity;records-content
01:01:35.880 ,Participant 001,But yeah.That was kind of nice to be able to to go through it yeah., records-interaction
01:01:42.720 ,Mya,"Did you look at it often, do you remember?",
01:01:45.960 ,Participant 001,"I don't think I looked at it very often, but maybe like.once a year, just to like refresh my memories about it. yeah just like kind of for an historic reasons look through it, because I don't really have many actual memories of most of those photos because I was quite young. yeah being able to see it as like a bit of a timeline does kind of help me sort of keep track of what happened.",records-interaction;records-use;adoption-story
01:02:20.490 ,Mya,yeah.,
01:02:21.120 ,Participant 001,"Because i'm a very out of sight out of mind person so after we moved away from China, I didn't really keep up much and it just felt like a closed chapter in my life that I would never go back to. It's kind of nice [to be able to] look back on it.",records-interaction;records-use;connection
01:02:38.640 ,Mya,Because you don't have.Like legal documentation of from when before you were seven do you do you feel like those photos act as an adequate substitute.,
01:03:00.150 ,Participant 001,"Really, I feel like the photos are purely sentimental. And it's I mean, most of them are just pictures and there's not really very much description, so I can only see it as a snapshot and they're always happy moments too so it's not all that accurate about like what else happened, or what exactly was going on at that time. But I mean still nice to have. I should figure out how to visit my mom one of these days so maybe you can go through it again, it's been so long. Actually, I think it's been probably more than eight years since I've seen them because I don't know if she took it with her to Hong Kong when we moved there, or if she kept it in storage.",records-meaning;records-interaction;records-use;truth-and-accuracy
01:04:11.370 ,Mya,"Do you find or feel like there is a different value in a physical document versus a digital copy, I know you mentioned that you sort of have a really grainy copy of your records.",
01:04:38.250 ,Participant 001,yeah I prefer things in a physical copy of fit something super legal.Because like.Part of a I mean part of me kind of realizes that if it's digital it's more likely to last longer because you can like put it on the cloud or like have it so that you can access it anywhere. But also part of me just kind of feels like it's not very real until I physically felt it in my hands.yeah yeah cuz if it's was just digital then it kind of feels distant or unreal to me for like very temporary I guess.,legality;records-tangible;records-use-records-interaction; ambiguity
01:05:24.180 ,Mya,What about the the sort of knowledge that someone has the records versus you physically having them.,
01:05:40.260 ,Mya,"Like you know that they exist but that you don't have them or even, I guess, like the extension being like your family having them so, for example.hypothetically maybe there's a police record somewhere.",
01:05:58.020 ,Participant 001,"I guess, first, I would feel kind of happy that they still physically exist.hmm and then I would feel.kind of curious.About either who's still holding on to them or how often it gets looked at.mm hmm cuz and if I don't know the person who has it like if it's in a filing cabinet somewhere in some office, then I would kind of just wonder if the person who sort of has it either knows my situation or would know someone else who would know more about it, so it would just kind of be a whole curiosity type of thing.",records-awareness;records-ownership;records-retention;other-people
01:06:52.500 ,Mya,yeah would you want them to care like or and to know about you.,
01:07:01.560 ,Participant 001,"yeah I mean if they already have my file I think i'd feel more comfortable with them having it if they actually cared.yeah yeah or, at least if they kind of knew what they were holding onto area.", care;other-people;records-ownership;records-retention
01:07:13.800 ,Mya,"The knowledge of what they're holding on to in specific relation to you or if, for example, it were the case, records for 5000 people.",
01:07:30.240 ,Participant 001,"Mine would be hidden among a bunch of other case records I guess. Realistically, I know that they wouldn't know me specifically or care specifically but, since those documents are kind of so unique and hard to obtain myself I would kind of prefer that whoever happens to have them would at least have.some degree of knowledge or attachment to it as well.yeah because then yeah then it just kind of feels really like cold and.unfair for something that's so hard to get to be in the hands of someone who doesn't even know how much it means.yeah yeah it's just kind of.weird I guess.",records-access;care;other-people;records-ownership
01:08:33.900 ,Mya,It is sort of funky how.The those documents have like such significance and yet you know filing cabinet random somewhere.,
01:08:51.300 ,Participant 001,Oh i'd also probably be really curious about it my neighbor case. Like how similar they are.,other-adoptees;other-people
01:09:06.480 ,Mya,"yeah I do wonder, like in the context of of like the giant maze of records that I imagine adoption agencies must have like how.Are they filed like are they filed by the name with what name or they filed by like.Is it by number is it by.",
01:09:25.890 ,Participant 001,"I feel like the best way to file, it would be by case number. Yeah yeah because I think case number would probably also go in a chronological order, which would make more sense and would make it easier for them to add files and move the oldest stuff into like archives. Although like a part of me kind of what feels like it be cooler for them to file it under names because, like in movies, you see them like spies flicking through the names and alphabet.",records-retention;logistics;records-desired
01:10:08.490 ,Mya,Is it is it do you do you think that's impersonal that they would use a number or just that's the practicality of it.,
01:10:19.170 ,Participant 001,"Like yeah feels i'm personnel, but it's also just considering how many cases they have and what.I mean what each case really means to the organization objectively makes it's more practical and makes a lot more sense to file everything under numbers.Because I mean the same thing happens at schools, all the students are assigned like student numbers, even though we've all got names, too, but, as it happens, a lot of people have the same names.",care;logistics;records-meaning
01:10:52.920 ,Mya,"yeah Well, you names to change a lot too.yeah I mean that would be interesting, because if if it weren't by name would it therefore have to be like the adoptive parents name because that's the more permanent thing that they know.",
01:11:14.880 ,Participant 001,yeah I mean that would be a lot of hassle and paperwork to have to change it once the adoption is like completely finalized.yeah over from the orphanage name to the adoptive parents names.yeah and yeah honestly yeah that'd be too much work.,records-ownership
01:11:37.320 ,Mya,I actually have a question for you about that um.What.So were you given a name by the unofficial orphanage.,
01:11:49.980 ,Participant 001,"yeah my name is actually given to me by the lady that ran the unofficial orphanage. It's, I have been told, an Americanized version of a Chinese name which makes sense that lady was like an American yeah at least the way it's spelled anyways. My mom says that it was supposed to be the Chinese version of a person in the Bible. Okay, which I am so glad that my mom didn't decide to go with the English [version] then because I don't think I could live with that. Yeah that's just I don't know I don't feel like a [person with the English version of the name].But yeah no apparently my first name was given to me by that lady and I guess, since my mom feels like so much gratitude towards her I kept that name.",other-people;adoption-story;names
01:12:50.400 ,Mya,uh huh.,
01:12:51.630 ,Participant 001,"um yeah so I kept that first name but then I think when I started living with my mom at two years old, she actually don't know when she gave those gave me the other names, but her and my dad named gave me a middle name Faith. They told me that they decided on Faith, because they knew that take a lot of faith for all of the process to get through and be done. It they also told me, it was almost grace; I prefer Faith.",names;adoption-story;pre-adoption
01:13:35.340 ,Mya,Very Christian sounding.,
01:13:37.500 ,Participant 001,"yeah they were very Christian open time. Before I was legally adopted my last name was actually [my dad's last name]. They went with my dad's last name at the time because they were still together, but then they got divorced and I guess they didn't really feel the need to change my last name right after the divorce since I wasn't fully adopted yet and it's just like a whole huge hassle if it doesn't really affect anything anyways.Sure, so a lot of the people in China knew me [by my dad's last name] but then after I got like legally adopted my legal last name became [my mom's] Okay, which I don't really remember how much of a shift that was for me, but I do remember that I did have to learn to start to write my full name [with the correct last name]. Yeah, but I think I probably adjusted to that pretty well since I was distracted by other stuff anyways.wow.", names;adoption-story
01:14:45.750 ,Mya,What about the name that was on the....,
01:14:50.490 ,Participant 001,"certificate yeah yeah I did actually look at that a little earlier before the first interview with you. Yeah um I did realize that there actually was a last name tacked on to that.Like a Chinese one but since it was my legal adoption i've got to assume that it was one from the from the legal orphanage that I was supposedly being adopted from yeah so I don't feel much attachment to that because I've never known about it and I don't think it was ever a part of me. I have no idea if my not legal orphanage ever gave me a last name since, you know they didn't really need it for legal purposes, because I don't think anyone was really registered.", names;records-content;records-meaning;ambivalence
01:16:08.820 ,Mya,um was your your first name on the official documentation like your.,
01:16:13.650 ,Participant 001,"First yeah.yeah yeah yeah even the spelling of it is that character writing of it is the same.yeah which i'm actually not totally sure if I had a character writing of it before I was fully adopted or not.Actually, I feel like I probably did, since I did take like some Chinese classes.",names;records-content
01:16:36.630 ,Mya,uh huh.,
01:16:37.380 ,Participant 001,"But I don't know Maybe it was the same. Yeah I think I did actually because it's the character that like tipped off my Chinese teacher in college, that it is like a very americanized version of it and definitely not traditionally taught Chinese or originally Chinese. Interestingly enough i've never met anyone with the same name as me.",names;birth-culture-interaction
01:17:14.430 ,Mya,really interesting.,
01:17:15.840 ,Participant 001,"I mean i've met [other people with names that are homophones], [but no one with the same exact name], which I find kind of weird",names
01:17:29.220 ,Mya,In a good or a bad way.,
01:17:32.400 ,Participant 001,I don't know in a 'is that an actual name now' kinda way. Like I've been around a lot of Asian people since I did live in China and Hong Kong for a good chunk of my life. Yeah I was surrounded by like a lot of Chinese people and even like other surrounding Asian countries and never met another [person with my exact name].,names;sticking-out;birth-culture-interaction
01:18:00.450 ,Mya,interesting.,
01:18:01.140 ,Participant 001,"or heard of another [person with my name].My friends have ever met anyone else, with the same name, either at least know where they told me about.huh yeah much makes me kind of wonder is that actually a real name or was I just made up.",name;sticking-out
...,,,
01:18:32.310 ,Participant 001,"I'm hoping that it was a real name before I got it. But it's also kind of cool to have a unique name. Kind of a pain, though, because that also means if it had ever ends up anywhere, everyone will notice me.So I got to be careful.",name;sticking-out
...,,,
01:20:44.220 ,Mya,"Given what you do sort of know or what you've experienced with your name, do you wish that it were something that sort of fit in more.",
01:20:58.950 ,Participant 001,"I'm kind of the type of person that doesn't really want to stand out and kind of prefers to blend into the background.yeah, and that makes it a bit harder when my name put when put on a list kind of stands out. Although I kind of realized that in more international settings with people from all over, when it's like put against a lot of other international names, it seems more normalized. But if it's like in a less international setting like just in general public Canada or U.S., then I get a little bit self conscious sometimes because I don't really want to be able, I don't really want to be like that one person on a list that doesn't match everyone else.yeah yeah, so I would prefer something a little bit more common, but at the same time it's feels kind of cool to have more unique spelling to.",names;sticking-out;asian-diaspora;connection
...,,,
01:24:20.850 ,Mya,"So your.Official adoption record.It has a different birthday, but it has the name correct.",
01:24:36.870 ,Participant 001,"I think they had to match my profile with someone of similar age, but the same name.Okay yeah because I feel like closer to my same age, but a different name in there be like a whole name change, yes, this um.",records-content
01:24:55.440 ,Mya,So I guess then someone else...,
01:24:57.300 ,Participant 001,"I don't know very much about that story aside from the reason why my birthday is different is because it's actually someone else's profile. Yeah so i'm not totally sure if that was actually their name or not. Maybe it was, but I wouldn't be surprised if it wasn't. Because again i've never met anyone else with the same name.Like even in the whole adoptee Facebook group. Which yeah I feel like if i'm going to find anyone with a similar name it woudl be there.",adoption-story;records-content;other-adoptees
01:26:37.350 ,Mya,"were there any other like records that you thought of that you were interested in talking here, otherwise we can we can stop here.",
01:26:47.970 ,Participant 001,I don't really think so i'm not yeah I don't know very much about records anyway so i'm don't really know what other people would usually have for what's expected. yeah yeah I don't usually think about that as much until people ask for it; it's kind of a pain in the ass realizing they need so many things.,records-awareness;records-use
01:27:18.030 ,Mya,"Is it do you find it frustrating, or do you find it sort of interesting that there is like an expectation that everyone has the same documents to be able to make those applications and that you don't necessarily.",
01:27:38.520 ,Participant 001,More frustrating. yeah yeah I mean whenever i'm going through application processes it's just a pain in the ass if it's not simple. yeah and at that point is not even an emotional thing it's just a very it's just an annoyance at that.,records-use;sticking-out
01:27:59.940 ,Participant 001,yeah cuz I don't know why legal legal documents and applications are just a huge pain.yeah yeah in.,
01:28:09.180 ,Mya,"sort of in that context, do you do you wish that Like governments or like whoever was sort of processing or creating the paperwork thats related to adoption.took into consideration the fact that the paperwork that someone might have would be that, like so starkly different.",
01:28:30.420 ,Participant 001,"yeah would be nice if people could be a bit more considerate of different circumstances. Yeah yeah also it would be nice if, like adoption agencies would just automatically produce these types of paperwork, or at least like standards for them. Although I honestly don't know if those will even be legally recognized if they did. Ifeel like that would be another whole painful process of having to deal with each country's government to get them to actually be able to produce legitimate documents..",records-creation;records-onus;records-content;adoption-industry
01:29:12.000 ,Mya,"Should that not be their problem, though, given that they're interacting with different governments like a central you by choice they're choosing to engage in business in those places.",
01:29:25.110 ,Participant 001,"yeah man from a business objective standpoint they're already offering one service it's not really that that big of a deal if they just happen to not have another service. Or that other service just doesn't really work in some places. There's just so many things to take into account. I mean, I personally find it hard to be mad at the Adoption Agency or governments, because I just know like how much of a pain in the ass the paperwork is and how hard it is to get things like done communicated turned around and approved and whatnot so yeah I think I think, considering it from that standpoint, makes it a little bit easier, not to hold any resentment. yeah because I know there are apparently a lot of adoptees a hold a lot of resentment. I did not realize that was a thing until shortly after joining that group.",records-onus;post-adoption-services;records-creation;records-barriers;logistics;other-adoptees;adoption-industry
01:30:39.000 ,Mya,there's certainly some vocal people in there.,
01:30:41.910 ,Participant 001,"It's too bad they have that much anger directed sometimes at the wrong person. So i'm trying to look at things like from a less emotional view to kind of avoid that happening because I did like in my angsty phase as a teenager I did definitely have quite a bit of  anger and resentment, but then I kind of realized when I took a step back that every circumstances are what they are. You can't really change them there's always going to be reasons and things for each person involved that you'll never know that either can either justify what they did or just provide some explanation, but don't quite justify it or explain how there are no other options yeah",adoption-conversations;adoption-industry
